"id";"contract_award_id";"contract_naics_description";"contract_award_description";"contract_parentagency";"contract_currentval";"contract_recipient";"contract_naics";"contract_sop";"contract_date";"contract_stateflag";"contract_agencylogo";"contract_recipient_address";"contract_recipient_district"
2065;"FA500017C0004";"SOLID WASTE COLLECTION";"MODIFICATION TO FUND OY2MUNICIPAL SOLID WASTE";"DEPARTMENT OF DEFENSE (DOD)";10902600.0;"CHENEGA INTEGRATED SECURITY SOLUTIONS, LLC";562111;"VA";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"14295 PARK MEADOW DR STE 400";10
2066;"FA500017C0004";"SOLID WASTE COLLECTION";"EXERCISE OPTION YEAR THREE";"DEPARTMENT OF DEFENSE (DOD)";4832550.0;"CHENEGA INTEGRATED SECURITY SOLUTIONS, LLC";562111;"VA";"2017-09-06";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"14295 PARK MEADOW DR STE 400";10
2067;"FA466116C0001";"COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAIN";"ADD FUNDING FOR OPTION YEAR 4 ATP SECURITY";"DEPARTMENT OF DEFENSE (DOD)";1029050.0;"GENECO TECHNOLOGIES, LLC";811310;"TX";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"649 SCOTT ST STE 101";19
2068;"FA486117CB020";"GENERAL MEDICAL AND SURGICAL HOSPITALS";"DEOBLIGATING EXCESS FUNDS";"DEPARTMENT OF DEFENSE (DOD)";1956790.0;"ONESOURCEPCS, LLC";622110;"FL";"2017-05-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1720 WEST FAIRFIELD DRIVE SUITE 508";1
2069;"FA480115C0004";"FOOD SERVICE CONTRACTORS";"EXERCISE 6-MONTH EXTENSION OF SERVICES";"DEPARTMENT OF DEFENSE (DOD)";8481030.0;"TRAINING, REHABILITATION, & DEVELOPMENT INSTITUTE,";722310;"TX";"2015-02-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"425 SOLEDAD STE 800";35
2070;"FA461018C0001";"FACILITIES SUPPORT SERVICES";"576 FLTS LAUNCH SUPPORT SERVICES. FY20 CBA WAGE ADJUSTMENT.";"DEPARTMENT OF DEFENSE (DOD)";6230760.0;"ALLIANCE TECHNICAL SERVICES, INC.";561210;"VA";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"400 W 24TH ST";3
2071;"FA461018C0001";"FACILITIES SUPPORT SERVICES";"576 FLTS LAUNCH SUPPORT SERVICES. FY20 INCREMENTAL FUNDS.";"DEPARTMENT OF DEFENSE (DOD)";8339560.0;"ALLIANCE TECHNICAL SERVICES, INC.";561210;"VA";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"400 W 24TH ST";3
2072;"FA461018C0001";"FACILITIES SUPPORT SERVICES";"576TH FLIGHT TEST SQUADRON LAUNCH SUPPORT SERVICES.";"DEPARTMENT OF DEFENSE (DOD)";6178140.0;"ALLIANCE TECHNICAL SERVICES, INC.";561210;"VA";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"400 W 24TH ST";3
2073;"FA440717C0009";"RELIGIOUS ORGANIZATIONS";"PROTESTANT YOUTH COORDINATOR";"DEPARTMENT OF DEFENSE (DOD)";72000.0;"AMAYA, REBECA";813110;"IL";"2017-09-26";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Illinois.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4460 GEORGE WASHINGTON DR";12
2074;"FA466416C0005";"OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS)";"PROVIDE CORRECT PR";"DEPARTMENT OF DEFENSE (DOD)";257175.0;"KATRINA PLATT D.O., P.C.";621111;"CA";"2016-05-05";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"251 CAJON ST. SUITE A";31
2075;"FA466416C0005";"OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS)";"CIVILIAN ATCS MEDICAL EXAM - OPTION 4";"DEPARTMENT OF DEFENSE (DOD)";257175.0;"KATRINA PLATT D.O., P.C.";621111;"CA";"2016-05-05";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"251 CAJON ST. SUITE A";31
2076;"FA466411C1001";"FACILITIES SUPPORT SERVICES";"BASE OPERATIONS AND SUPPORT (BOS) SERVICES AT MARCH ARB, CA.";"DEPARTMENT OF DEFENSE (DOD)";140656000.0;"SATELLITE SERVICES, INC.";561210;"MI";"2019-10-09";"https://upload.wikimedia.org/wikipedia/commons/b/b5/Flag_of_Michigan.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"309 S FRONT ST";1
2077;"FA500417C0001";"USED HOUSEHOLD AND OFFICE GOODS MOVING";"EXERCISE OPTION YEAR 3 OF DRAYAGE CONTRACT.";"DEPARTMENT OF DEFENSE (DOD)";1327870.0;"TANAQ GOVERNMENT SERVICES LLC";484210;"AK";"2016-12-16";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4141 B ST STE 301";0
2078;"FA500417C0002";"ENVIRONMENTAL CONSULTING SERVICES";"MODIFICATION TO ADD MISSION ESSENTIAL SERVICES CLAUSE";"DEPARTMENT OF DEFENSE (DOD)";1090750.0;"ROCK & DIRT ENVIRONMENTAL, INC";541620;"AK";"2017-02-16";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"150 EAGLE AVENUE BOX 2";0
2079;"FA500417C0007";"ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES";"ADDING CLAUSE 52.204-24";"DEPARTMENT OF DEFENSE (DOD)";602785.0;"ECC INDUSTRIAL SERVICES LLC";562998;"AK";"2017-07-17";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1500 N POST RD";0
2080;"FA462017CA003";"OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS";"FUND OPTION YEAR 3";"DEPARTMENT OF DEFENSE (DOD)";573799.0;"DILLIGAS CORP";621399;"TX";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"105 HOWARD ST STE 206";35
2081;"FA462017CA010";"FACILITIES SUPPORT SERVICES";"INCLUDE CLAUSE 52.204-25";"DEPARTMENT OF DEFENSE (DOD)";0.0;"ENVISION XPRESS, INC.";561210;"KS";"2017-08-15";"https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Kansas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2301 S WATER";4
2082;"FA487716CA003";"APPLIANCE REPAIR AND MAINTENANCE";"PKB - GREASE TRAPS, EXERCISING OPTION TO EXTEND SERVICES.";"DEPARTMENT OF DEFENSE (DOD)";106096.0;"OLD PUEBLO SEPTIC AND DRAIN SERVICE, INC.";811412;"AZ";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Arizona.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6955 N CAMINO MARTIN STE 108";1
2083;"FA448415C0014";"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS";"HANGER FIRE SUPPRESSION SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";967886.0;"MEDIA PLUMBING & HEATING, INC.";238220;"PA";"2015-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Pennsylvania.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"12 CREEK PARKWAY";5
2084;"FA460015C0004";"ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES";"ADD FUNDING, ADD J3 EXECUTIVE MANAGEMENT PLAN SUPPORT, DESCOPE, DEOBLIGATE";"DEPARTMENT OF DEFENSE (DOD)";93273000.0;"STRATEGIC PROFESSIONAL RESOURCES, INC.";541611;"NE";"2015-02-18";"https://upload.wikimedia.org/wikipedia/commons/4/4d/Flag_of_Nebraska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1227 GOLDEN GATE DRIVE";2
2085;"FA487716CA005";"LANDSCAPING SERVICES";"PKB: GROUNDS MAINTENANCE DEOBLIGATION";"DEPARTMENT OF DEFENSE (DOD)";3199800.0;"FOUR PEAKS - PRODYN, LLC";561730;"AZ";"2015-11-01";"https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Arizona.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"28150 N ALMA SCHOOL PKWY STE 203B";5
2086;"FA487716CB002";"FACILITIES SUPPORT SERVICES";"INCREMENTAL FUNDING MOD FOR 11 POSITIONS.SLINS 300102, 330203, 300303, 300503, 300703, 300902, 301003, 301103, 301203, 301403, 301503 HAVE BEEN ADDED. [QTY. 6: MO]";"DEPARTMENT OF DEFENSE (DOD)";3624950.0;"SONORAN TECHNOLOGY AND PROFESSIONAL SERVICES, LLC";561210;"AZ";"2016-09-27";"https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Arizona.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"15655 W ROOSEVELT ST STE 141";8
2087;"FA452816C0001";"WIRED TELECOMMUNICATIONS CARRIERS";"5TH BOMB WING CABLE TV SERVICES - MINOT AFB, ND - FY20 2ND QUARTER INCREMENTAL FUNDING.";"DEPARTMENT OF DEFENSE (DOD)";246231.0;"MIDCONTINENT COMMUNICATIONS";517110;"MN";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Minnesota.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3600 MINNESOTA DR STE 700";3
2088;"FA452816C0003";"OTHER SERVICES TO BUILDINGS AND DWELLINGS";"OPTION YEAR 4 WINTERIZATION TRAINING FOR THE 5 CES FIRE DEPARTMENT AT MINOT AFB";"DEPARTMENT OF DEFENSE (DOD)";97576.0;"WRG FIRE TRAINING SIMULATION SYSTEMS, INC.";561790;"OR";"2016-08-10";"https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Oregon.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1100 INDUSTRIAL PKWY STE 100";1
2089;"FA462015CA004";"OTHER BUILDING EQUIPMENT CONTRACTORS";"FUNDING OY4";"DEPARTMENT OF DEFENSE (DOD)";219364.0;"THYSSENKRUPP ELEVATOR CORPORATION";238290;"WA";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Washington.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"9711 E KNOX AVE, STE 1";5
2090;"FA487717CB004";"COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE";"PKB: LMR TRUNKING MAINTENANCE - OPTION YEAR 3 FUNDING";"DEPARTMENT OF DEFENSE (DOD)";1252870.0;"LORIMAR GROUP, INC.";811213;"CA";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1488 PIONEER WAY STE 14";53
2091;"FA466416C0004";"JANITORIAL SERVICES";"CUSTODIAL";"DEPARTMENT OF DEFENSE (DOD)";5676890.0;"CW RESOURCES INC";561720;"CT";"2016-03-18";"https://upload.wikimedia.org/wikipedia/commons/9/96/Flag_of_Connecticut.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"200 MYRTLE ST";5
2092;"FA460015C0004";"ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES";"OP PD 5 FUNDING";"DEPARTMENT OF DEFENSE (DOD)";87702400.0;"STRATEGIC PROFESSIONAL RESOURCES, INC.";541611;"NE";"2015-02-18";"https://upload.wikimedia.org/wikipedia/commons/4/4d/Flag_of_Nebraska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1227 GOLDEN GATE DRIVE";2
2093;"FA521515C7002";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"MISAWA-OSAN-KUNSAN-KADENA INSTRUMENTATION TRAINING SYSTEM (MOKKITS) OPERATIONS SERVICES";"DEPARTMENT OF DEFENSE (DOD)";20145600.0;"BERING SEA ENVIRONMENTAL, LLC";488190;"AK";"2015-01-01";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"615 E 82ND AVE STE 200";0
2094;"FA462518C0003";"FACILITIES SUPPORT SERVICES";"STEAM/HEAT PLANT SERVICES";"DEPARTMENT OF DEFENSE (DOD)";2418650.0;"CRITERION CORPORATION";561210;"MI";"2017-10-23";"https://upload.wikimedia.org/wikipedia/commons/b/b5/Flag_of_Michigan.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1653 ENGMAN LAKE ROAD";1
2095;"FA462518C0003";"FACILITIES SUPPORT SERVICES";"EXERCISE OPTION YEAR 3 FOR CONTRACTOR-OPERATED STEAM HEAT";"DEPARTMENT OF DEFENSE (DOD)";3270490.0;"CRITERION CORPORATION";561210;"MI";"2017-10-23";"https://upload.wikimedia.org/wikipedia/commons/b/b5/Flag_of_Michigan.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1653 ENGMAN LAKE ROAD";1
2096;"FA469018C0001";"JANITORIAL SERVICES";"CUSTODIAL SERVICES AT ELLSWORTH AFB";"DEPARTMENT OF DEFENSE (DOD)";3866150.0;"BH SERVICES, INC.";561720;"SD";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_South_Dakota.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3650 RANGE RD";0
2097;"FA462015CA010";"DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)";"PROVIDE LAUNDRY AND DRY CLEANING SERVICES";"DEPARTMENT OF DEFENSE (DOD)";1738610.0;"BEACON SERVICES INC";812320;"WA";"2015-09-14";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Washington.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1310 W NORTHWEST BLVD";5
2098;"FA460016C0008";"COMPUTER SYSTEMS DESIGN SERVICES";"P00176";"DEPARTMENT OF DEFENSE (DOD)";347253000.0;"PERSPECTA ENTERPRISE SOLUTIONS LLC";541512;"VA";"2016-08-10";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13600 EDS DR A3S";10
2099;"FA460016C0008";"COMPUTER SYSTEMS DESIGN SERVICES";"ITCC II P00178.";"DEPARTMENT OF DEFENSE (DOD)";347368000.0;"PERSPECTA ENTERPRISE SOLUTIONS LLC";541512;"VA";"2016-08-10";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13600 EDS DR A3S";10
2100;"FA460016C0008";"COMPUTER SYSTEMS DESIGN SERVICES";"ITCC II HARDWARE AND SOFTWARE PURCHASES";"DEPARTMENT OF DEFENSE (DOD)";265427000.0;"PERSPECTA ENTERPRISE SOLUTIONS LLC";541512;"VA";"2016-08-10";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13600 EDS DR A3S";10
2101;"FA460016C0008";"COMPUTER SYSTEMS DESIGN SERVICES";"ITCC INC FUNDING";"DEPARTMENT OF DEFENSE (DOD)";318881000.0;"PERSPECTA ENTERPRISE SOLUTIONS LLC";541512;"VA";"2016-08-10";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13600 EDS DR A3S";10
2102;"FA460016C0008";"COMPUTER SYSTEMS DESIGN SERVICES";"MOD 182";"DEPARTMENT OF DEFENSE (DOD)";347368000.0;"PERSPECTA ENTERPRISE SOLUTIONS LLC";541512;"VA";"2016-08-10";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13600 EDS DR A3S";10
2103;"FA460016C0008";"COMPUTER SYSTEMS DESIGN SERVICES";"P00175";"DEPARTMENT OF DEFENSE (DOD)";346197000.0;"PERSPECTA ENTERPRISE SOLUTIONS LLC";541512;"VA";"2016-08-10";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"13600 EDS DR A3S";10
2104;"FA460016C0009";"SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS)";"INCORPORATE SUBCLIN 400302 TO ADD AND FUND PROJECT 2576, EXTEND ALARM COVERAGE TO OFFUTT TECH CONTROL FACILITY BLDG. 501 RM. U102.";"DEPARTMENT OF DEFENSE (DOD)";4426910.0;"JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS, LLC";561621;"MD";"2016-03-30";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"50 W WATKINS MILL RD";6
2105;"FA460016C0009";"SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS)";"EXERCISE OPTION YEAR 4";"DEPARTMENT OF DEFENSE (DOD)";4426910.0;"JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS, LLC";561621;"MD";"2016-03-30";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"50 W WATKINS MILL RD";6
2106;"FA449718C0002";"COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAIN";"ELEVATOR OY";"DEPARTMENT OF DEFENSE (DOD)";195263.0;"TEC ELEVATOR INC";811310;"NJ";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_New_Jersey.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"510 ROUTE US 9 S";2
2107;"FA449718C0003";"LANDSCAPING SERVICES";"GROUNDS MAINTENANCE";"DEPARTMENT OF DEFENSE (DOD)";2838340.0;"BYRD ENTERPRISES UNLIMITED, INC.";561730;"VA";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"828 MAIN ST STE 1101";6
2108;"FA449718C0005";"CONSUMER ELECTRONICS AND APPLIANCES RENTAL";"WASHER/DRYER OY";"DEPARTMENT OF DEFENSE (DOD)";330468.0;"BBE SALES & LEASING INC";532210;"VA";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2705 CLARKES LANDING DR";10
2109;"FA460015C0004";"ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES";"DESCOPE, DEOBLIGATE, ADD WORK";"DEPARTMENT OF DEFENSE (DOD)";93273000.0;"STRATEGIC PROFESSIONAL RESOURCES, INC.";541611;"NE";"2015-02-18";"https://upload.wikimedia.org/wikipedia/commons/4/4d/Flag_of_Nebraska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1227 GOLDEN GATE DRIVE";2
2110;"FA480318C0001";"OFFICE ADMINISTRATIVE SERVICES";"WAGE ADJUSTMENT INCREASE FOR CLIN 2001. THE PURPOSE OF CLIN (2004) IS TO INCORPORATE FUNDING TO ACCOMMODATE INCREASE IN WAGE DETERMINATION 2015-4439 (REVISION 8), DATED 16 AUGUST 2019.";"DEPARTMENT OF DEFENSE (DOD)";2976350.0;"SILOTECH GROUP, INC";561110;"TX";"2017-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"19026 RIDGEWOOD PKWY STE 118";21
2111;"FA521514C7007";"FACILITIES SUPPORT SERVICES";"OPERATIONS AND MAINTENANCE OF ALASKA LONG RANGE RADAR SITES";"DEPARTMENT OF DEFENSE (DOD)";210032000.0;"ARCTEC ALASKA JV";561210;"AK";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"9327 JERSTAD AVE";0
2112;"FA521514C7007";"FACILITIES SUPPORT SERVICES";"OPERATIONS AND MAINTENANCE OF ALASKA LONG RANGE RADAR SITES";"DEPARTMENT OF DEFENSE (DOD)";167069000.0;"ARCTEC ALASKA JV";561210;"AK";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"9327 JERSTAD AVE";0
2113;"FA520916C0014";"OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS)";"CHILD PSYCHOLOGIST DE-OBLIGATION FOR OPTION 2.";"DEPARTMENT OF DEFENSE (DOD)";620631.0;"STERLING MEDICAL ASSOCIATES, INC";621330;"OH";"2016-09-29";"https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Ohio.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"411 OAK ST";1
2114;"FA462016CA009";"OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS";"MODIFICATION TO ADD TELEWORK. COVID-19";"DEPARTMENT OF DEFENSE (DOD)";762599.0;"DILLIGAS CORP";621340;"TX";"2016-09-29";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"105 HOWARD ST STE 206";35
2115;"FA441714C0030";"COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION";"POP EXTENSION TO 20 DEC 2019";"DEPARTMENT OF DEFENSE (DOD)";3000140.0;"HCG, LLC";236220;"AL";"2014-09-19";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1885 HEADLAND HWY";2
2116;"FA462016CA001";"ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES";"ADD FAR CLAUSE 52.204-25";"DEPARTMENT OF DEFENSE (DOD)";262172.0;"VESA HEALTH & TECHNOLOGY, INC.";621999;"TX";"2016-06-24";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"427 E NINTH ST";35
2117;"FA462016CA006";"ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES";"ADD RED MORGAN CENTER ONTO CONTRACT";"DEPARTMENT OF DEFENSE (DOD)";419508.0;"WWSS ASSOCIATES, INC.";562998;"WA";"2016-09-23";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Washington.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"9711 W EUCLID RD";5
2118;"FA462016CA010";"WIRED TELECOMMUNICATIONS CARRIERS";"EXERCISE OPTION YEAR 4";"DEPARTMENT OF DEFENSE (DOD)";450493.0;"QWEST GOVERNMENT SERVICES INC";517110;"VA";"2016-09-27";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4250 N FAIRFAX DRIVE";8
2119;"FA521514C7007";"FACILITIES SUPPORT SERVICES";"OPERATIONS AND MAINTENANCE OF ALASKA LONG RANGE RADAR SITES";"DEPARTMENT OF DEFENSE (DOD)";210032000.0;"ARCTEC ALASKA JV";561210;"AK";"2015-10-01";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"9327 JERSTAD AVE";0
2120;"FA462515C0001";"OTHER WASTE COLLECTION";"FUNDING ONLY";"DEPARTMENT OF DEFENSE (DOD)";134772.0;"ANDERSON JR, TEDDY L";562119;"MO";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/5/5a/Flag_of_Missouri.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"895 SE 200";4
2121;"FA480917C0001";"JANITORIAL SERVICES";"CORRECTION OF LINE OF ACCOUNTING.";"DEPARTMENT OF DEFENSE (DOD)";4704950.0;"MELGAR FACILITY MAINTENANCE LLC";561720;"CA";"2016-10-01";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6980 SANTA TERESA BLVD., STE 150";19
2122;"FA480916C0004";"DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)";"EXERCISE OPTION YEAR IV FOR MEDICAL LAUNDRY";"DEPARTMENT OF DEFENSE (DOD)";386987.0;"EGGLESTON CENTER INC, LOUISE W";812320;"VA";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1161 INGLESIDE RD";2
2123;"FA521517C8005";"FACILITIES SUPPORT SERVICES";"INCREMENTAL FUNDING";"DEPARTMENT OF DEFENSE (DOD)";27671400.0;"TUNISTA SERVICES, LLC";561210;"HI";"2017-06-14";"https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Hawaii.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"500 ALA MOANA BLVD BLDG 7 STE 425";1
