V,4.82E+11,Visa Inc,California,Visa%20Inc--N00029649,N00029649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAR,16199448225,Varian Medical Systems,California,Varian%20Medical%20Systems--N00033399,N00033399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,31696309084,Valero Energy,Texas,Valero%20Energy--N00005582,N00005582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,56187767801,Vertex Pharmaceuticals,Massachusetts,Vertex%20Pharmaceuticals--N00006236,N00006236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VZ,2.30E+11,Verizon Communications,New York,Verizon%20Communications--N00032088,N00032088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDAY,61932213000,Workday Inc,California,Workday%20Inc--N00037515,N00037515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC,1.62E+11,Wells Fargo,California,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^A,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^C,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^L,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^N,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^O,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^Q,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^R,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^X,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^Y,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC^Z,0,Wells Fargo,None,Wells%20Fargo--N00008046,N00008046,Wells%20Fargo--N00035516,N00035516,Wells%20Fargo--N00044335,N00044335,Wells%20Fargo--N00046125,N00046125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHR,13323882411,Whirlpool Corp,Michigan,Whirlpool%20Corp--N00004118,N00004118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WM,51112644589,Waste Management Inc,Texas,Waste%20Management%20Inc--N00043379,N00043379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMB,28220626591,Williams Companies,Oklahoma,Williams%20Companies--N00005582,N00005582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMT,3.75E+11,Walmart Inc,Arkansas,Walmart%20Inc--N00009660,N00009660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY,26336388960,Weyerhaeuser Co,Washington,Weyerhaeuser%20Co--N00030071,N00030071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOM,2.49E+11,Exxon Mobil,Texas,Exxon%20Mobil--N00006249,N00006249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZION,9246895971,Zions Bancorp,Utah,Zions%20Bancorp--N00042013,N00042013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIONL,0,Zions Bancorp,Utah,Zions%20Bancorp--N00042013,N00042013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIONN,0,Zions Bancorp,Utah,Zions%20Bancorp--N00042013,N00042013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIONO,0,Zions Bancorp,Utah,Zions%20Bancorp--N00042013,N00042013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIONP,0,Zions Bancorp,Utah,Zions%20Bancorp--N00042013,N00042013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
