contrib_id,org_name,candidate_cand_crp_id
Janke%20General%20Contractors--N00045307,Janke General Contractors,N00045307
JB%20Coxwell%20Contracting--N00039777,JB Coxwell Contracting,N00039777
JC%20Tenorio%20Enterprises--N00007635,JC Tenorio Enterprises,N00007635
Jctenorio%20Enterprises--N00030418,Jctenorio Enterprises,N00030418
Jedfam%20Group--N00031938,Jedfam Group,N00031938
"Jeffer,%20Mangels%20et%20al--N00035825","Jeffer, Mangels et al",N00035825
Jenner%20&%20Block--N00004981,Jenner & Block,N00004981
Jennmar%20Corp--N00009771,Jennmar Corp,N00009771
Jerrold%20S%20Parker%20PC--N00034128,Jerrold S Parker PC,N00034128
Jetblue%20Airways--N00003280,Jetblue Airways,N00003280
Jh%20Land%20LLC--N00033527,Jh Land LLC,N00033527
JLL%20Partners--N00027709,JLL Partners,N00027709
JM%20Smucker%20Co--N00041690,JM Smucker Co,N00041690
"Jobs,%20Opportunity%20&%20New%20Ideas%20PAC--N00006249","Jobs, Opportunity & New Ideas PAC",N00006249
Jobs%20Education%20&%20Families%20First--N00030418,Jobs Education & Families First,N00030418
Johns%20Hopkins%20University--N00027751,Johns Hopkins University,N00027751
Johns%20Hopkins%20University--N00033510,Johns Hopkins University,N00033510
Johnson-Laird%20Inc--N00007727,Johnson-Laird Inc,N00007727
Johnson%20&%20Johnson--N00004961,Johnson & Johnson,N00004961
Johnson%20&%20Johnson--N00012233,Johnson & Johnson,N00012233
Johnson%20&%20Johnson--N00036158,Johnson & Johnson,N00036158
Johnson%20Law--N00004118,Johnson Law,N00004118
Johnsonville%20Sausage--N00032546,Johnsonville Sausage,N00032546
Jones%20Day--N00040989,Jones Day,N00040989
Jones%20Day--N00041002,Jones Day,N00041002
Jones%20Financial%20Companies--N00005195,Jones Financial Companies,N00005195
Jones%20Financial%20Companies--N00030026,Jones Financial Companies,N00030026
Jones%20Financial%20Companies--N00033106,Jones Financial Companies,N00033106
Jones%20Financial%20Companies--N00034120,Jones Financial Companies,N00034120
Jones%20Financial%20Companies--N00041620,Jones Financial Companies,N00041620
Jones%20Walker%20LLP--N00030245,Jones Walker LLP,N00030245
Joseph%20Auto%20Group--N00033310,Joseph Auto Group,N00033310
Joy%20Tomchin%20Real%20Estate--N00004367,Joy Tomchin Real Estate,N00004367
JP%20Cullen%20&%20Sons--N00043379,JP Cullen & Sons,N00043379
JPMorgan%20Chase%20&%20Co--N00026460,JPMorgan Chase & Co,N00026460
JPMorgan%20Chase%20&%20Co--N00029070,JPMorgan Chase & Co,N00029070
JPMorgan%20Chase%20&%20Co--N00034277,JPMorgan Chase & Co,N00034277
JR%20Simplot%20Co--N00041335,JR Simplot Co,N00041335
JSC%20Properties--N00035509,JSC Properties,N00035509
JTM%20Provisions--N00003689,JTM Provisions,N00003689
Justice%20Freedom%20&%20Liberty%20PAC--N00031417,Justice Freedom & Liberty PAC,N00031417
JUUL%20Labs--N00029285,JUUL Labs,N00029285
JUUL%20Labs--N00036097,JUUL Labs,N00036097
K&L%20Gates--N00007876,K&L Gates,N00007876
K&L%20Gates--N00027503,K&L Gates,N00027503
Kaiser%20Permanente--N00000528,Kaiser Permanente,N00000528
Kaiser%20Permanente--N00007360,Kaiser Permanente,N00007360
Kaiser%20Permanente--N00008046,Kaiser Permanente,N00008046
Kaiser%20Permanente--N00009585,Kaiser Permanente,N00009585
Kaiser%20Permanente--N00028122,Kaiser Permanente,N00028122
Kaiser%20Permanente--N00030717,Kaiser Permanente,N00030717
Kaiser%20Permanente--N00040865,Kaiser Permanente,N00040865
Kaiser%20Permanente--N00041162,Kaiser Permanente,N00041162
Kaiser%20Permanente--N00041569,Kaiser Permanente,N00041569
Kane%20Realty--N00033630,Kane Realty,N00033630
Kansas%20City%20Southern--N00004572,Kansas City Southern,N00004572
Kansas%20City%20Southern--N00013323,Kansas City Southern,N00013323
Kansas%20City%20Southern--N00024978,Kansas City Southern,N00024978
Kansas%20City%20Urology%20Care--N00037161,Kansas City Urology Care,N00037161
Karen%20Dixon--N00027533,Karen Dixon,N00027533
Katie's%20Seafood%20Market--N00033539,Katie's Seafood Market,N00033539
"Kaufman,%20Semeraro%20&%20Leibman--N00000751","Kaufman, Semeraro & Leibman",N00000751
"Keating,%20Muething%20&%20Klekamp--N00033310","Keating, Muething & Klekamp",N00033310
Kedrick%20Cerry%20Inc--N00037442,Kedrick Cerry Inc,N00037442
Keewin%20Real%20Property%20Co--N00034580,Keewin Real Property Co,N00034580
Keith%20Corp--N00044335,Keith Corp,N00044335
Keller/Anderle%20LLP--N00006701,Keller/Anderle LLP,N00006701
"Kelley,%20Drye%20&%20Warren--N00027459","Kelley, Drye & Warren",N00027459
Kelley%20Automotive%20Group--N00030670,Kelley Automotive Group,N00030670
Kenny%20Nachwalter--N00041561,Kenny Nachwalter,N00041561
Kent%20State%20University--N00003535,Kent State University,N00003535
Kessler%20Sign%20Co--N00042194,Kessler Sign Co,N00042194
Kevin%20McCarthy%20for%20Congress--N00028463,Kevin McCarthy for Congress,N00028463
KeyCorp--N00033904,KeyCorp,N00033904
Kidney%20Care%20Partners--N00001955,Kidney Care Partners,N00001955
Kiewit%20Corp--N00037049,Kiewit Corp,N00037049
King%20&%20Spalding--N00037615,King & Spalding,N00037615
King%20Trucking--N00039953,King Trucking,N00039953
Kingston%20Technology--N00035825,Kingston Technology,N00035825
Kinsey%20Interests--N00026823,Kinsey Interests,N00026823
Kirby%20Corp--N00005736,Kirby Corp,N00005736
Kirke%20Financial%20Services--N00025237,Kirke Financial Services,N00025237
Kirkland%20&%20Ellis--N00004981,Kirkland & Ellis,N00004981
Kirkland%20&%20Ellis--N00029404,Kirkland & Ellis,N00029404
Kirkland%20&%20Ellis--N00030667,Kirkland & Ellis,N00030667
Kirkland%20&%20Ellis--N00033101,Kirkland & Ellis,N00033101
Kirkland%20&%20Ellis--N00033240,Kirkland & Ellis,N00033240
Kirkland%20&%20Ellis--N00033390,Kirkland & Ellis,N00033390
Kirkland%20&%20Ellis--N00033508,Kirkland & Ellis,N00033508
Kirkland%20&%20Ellis--N00034044,Kirkland & Ellis,N00034044
Kirkland%20&%20Ellis--N00034784,Kirkland & Ellis,N00034784
Kirkland%20&%20Ellis--N00035267,Kirkland & Ellis,N00035267
Kirkland%20&%20Ellis--N00035825,Kirkland & Ellis,N00035825
Kirkland%20&%20Ellis--N00039330,Kirkland & Ellis,N00039330
Kirkland%20&%20Ellis--N00041154,Kirkland & Ellis,N00041154
Kirkland%20&%20Ellis--N00041338,Kirkland & Ellis,N00041338
Kirkland%20&%20Ellis--N00042224,Kirkland & Ellis,N00042224
Kirkland%20&%20Ellis--N00046125,Kirkland & Ellis,N00046125
KKR%20&%20Co--N00000491,KKR & Co,N00000491
KKR%20&%20Co--N00001171,KKR & Co,N00001171
KKR%20&%20Co--N00003389,KKR & Co,N00003389
KKR%20&%20Co--N00024852,KKR & Co,N00024852
KKR%20&%20Co--N00030245,KKR & Co,N00030245
KKR%20&%20Co--N00030622,KKR & Co,N00030622
KKR%20&%20Co--N00033510,KKR & Co,N00033510
KKR%20&%20Co--N00033638,KKR & Co,N00033638
KKR%20&%20Co--N00036944,KKR & Co,N00036944
"Kleiner,%20Perkins%20et%20al--N00006134","Kleiner, Perkins et al",N00006134
"Kleiner,%20Perkins%20et%20al--N00007335","Kleiner, Perkins et al",N00007335
"Kleiner,%20Perkins%20et%20al--N00007479","Kleiner, Perkins et al",N00007479
"Kleiner,%20Perkins%20et%20al--N00026427","Kleiner, Perkins et al",N00026427
"Kleiner,%20Perkins%20et%20al--N00029303","Kleiner, Perkins et al",N00029303
"Kleiner,%20Perkins%20et%20al--N00040949","Kleiner, Perkins et al",N00040949
Knight%20Hawk%20Coal--N00035420,Knight Hawk Coal,N00035420
"Kobayashi,%20Sugita%20&%20Goda--N00028138","Kobayashi, Sugita & Goda",N00028138
"Kobayashi,%20Sugita%20&%20Goda--N00028139","Kobayashi, Sugita & Goda",N00028139
Koch%20Enterprises--N00041956,Koch Enterprises,N00041956
Koch%20Industries--N00027783,Koch Industries,N00027783
Koch%20Industries--N00028133,Koch Industries,N00028133
Koch%20Industries--N00030771,Koch Industries,N00030771
Koch%20Industries--N00030788,Koch Industries,N00030788
Koch%20Industries--N00030829,Koch Industries,N00030829
Koch%20Industries--N00031545,Koch Industries,N00031545
Koch%20Industries--N00032243,Koch Industries,N00032243
Koch%20Industries--N00032457,Koch Industries,N00032457
Koch%20Industries--N00033539,Koch Industries,N00033539
Koch%20Industries--N00035346,Koch Industries,N00035346
Koch%20Industries--N00038767,Koch Industries,N00038767
Koch%20Industries--N00039090,Koch Industries,N00039090
Koch%20Industries--N00040733,Koch Industries,N00040733
Koch%20Industries--N00040829,Koch Industries,N00040829
Koch%20Industries--N00041882,Koch Industries,N00041882
Koch%20Industries--N00042808,Koch Industries,N00042808
Kokosing%20Construction--N00042194,Kokosing Construction,N00042194
Kolmar%20Americas--N00029070,Kolmar Americas,N00029070
"Koskoff,%20Koskoff%20&%20Bieder--N00000615","Koskoff, Koskoff & Bieder",N00000615
KPMG%20LLP--N00029070,KPMG LLP,N00029070
KPMG%20LLP--N00033832,KPMG LLP,N00033832
KPMG%20LLP--N00034349,KPMG LLP,N00034349
"Kramer,%20Levin%20et%20al--N00000362","Kramer, Levin et al",N00000362
"Kramer,%20Levin%20et%20al--N00033508","Kramer, Levin et al",N00033508
Kratos--N00005582,Kratos,N00005582
Kratos%20Defense%20&%20Security%20Solutions--N00005582,Kratos Defense & Security Solutions,N00005582
Kratos%20Defense%20&%20Security%20Solutions--N00007833,Kratos Defense & Security Solutions,N00007833
Kratos%20Defense%20&%20Security%20Solutions--N00025726,Kratos Defense & Security Solutions,N00025726
Kratos%20Defense%20&%20Security%20Solutions--N00031129,Kratos Defense & Security Solutions,N00031129
Krist%20Oil--N00039533,Krist Oil,N00039533
KSL%20Capital%20Partners--N00035927,KSL Capital Partners,N00035927
Kumar%20Family%20LP--N00033932,Kumar Family LP,N00033932
Kykenkee--N00035691,Kykenkee,N00035691
Kykenkee%20Inc--N00035691,Kykenkee Inc,N00035691
L&E%20Bottling%20Co--N00031559,L&E Bottling Co,N00031559
L&N%20Federal%20Credit%20Union--N00034041,L&N Federal Credit Union,N00034041
L%20Brands--N00029574,L Brands,N00029574
L%20Brands--N00033904,L Brands,N00033904
L%20Brands--N00042194,L Brands,N00042194
L3Harris%20Technologies--N00000286,L3Harris Technologies,N00000286
L3Harris%20Technologies--N00000362,L3Harris Technologies,N00000362
L3Harris%20Technologies--N00001024,L3Harris Technologies,N00001024
L3Harris%20Technologies--N00001193,L3Harris Technologies,N00001193
L3Harris%20Technologies--N00002942,L3Harris Technologies,N00002942
L3Harris%20Technologies--N00003132,L3Harris Technologies,N00003132
L3Harris%20Technologies--N00003522,L3Harris Technologies,N00003522
L3Harris%20Technologies--N00003535,L3Harris Technologies,N00003535
L3Harris%20Technologies--N00003813,L3Harris Technologies,N00003813
L3Harris%20Technologies--N00006052,L3Harris Technologies,N00006052
L3Harris%20Technologies--N00007099,L3Harris Technologies,N00007099
L3Harris%20Technologies--N00007833,L3Harris Technologies,N00007833
L3Harris%20Technologies--N00008799,L3Harris Technologies,N00008799
L3Harris%20Technologies--N00009724,L3Harris Technologies,N00009724
L3Harris%20Technologies--N00012942,L3Harris Technologies,N00012942
L3Harris%20Technologies--N00024759,L3Harris Technologies,N00024759
L3Harris%20Technologies--N00025095,L3Harris Technologies,N00025095
L3Harris%20Technologies--N00025175,L3Harris Technologies,N00025175
L3Harris%20Technologies--N00025337,L3Harris Technologies,N00025337
L3Harris%20Technologies--N00025482,L3Harris Technologies,N00025482
L3Harris%20Technologies--N00025726,L3Harris Technologies,N00025726
L3Harris%20Technologies--N00028133,L3Harris Technologies,N00028133
L3Harris%20Technologies--N00029459,L3Harris Technologies,N00029459
L3Harris%20Technologies--N00029662,L3Harris Technologies,N00029662
L3Harris%20Technologies--N00029891,L3Harris Technologies,N00029891
L3Harris%20Technologies--N00031545,L3Harris Technologies,N00031545
L3Harris%20Technologies--N00033839,L3Harris Technologies,N00033839
L3Harris%20Technologies--N00033932,L3Harris Technologies,N00033932
L3Harris%20Technologies--N00034453,L3Harris Technologies,N00034453
L3Harris%20Technologies--N00035523,L3Harris Technologies,N00035523
L3Harris%20Technologies--N00035934,L3Harris Technologies,N00035934
L3Harris%20Technologies--N00035972,L3Harris Technologies,N00035972
L3Harris%20Technologies--N00036154,L3Harris Technologies,N00036154
L3Harris%20Technologies--N00036274,L3Harris Technologies,N00036274
L3Harris%20Technologies--N00036999,L3Harris Technologies,N00036999
L3Harris%20Technologies--N00037049,L3Harris Technologies,N00037049
L3Harris%20Technologies--N00037185,L3Harris Technologies,N00037185
L3Harris%20Technologies--N00039503,L3Harris Technologies,N00039503
L3Harris%20Technologies--N00043290,L3Harris Technologies,N00043290
Laborers%20Union--N00001692,Laborers Union,N00001692
Laborers%20Union--N00001813,Laborers Union,N00001813
Laborers%20Union--N00004887,Laborers Union,N00004887
Laborers%20Union--N00006023,Laborers Union,N00006023
Laborers%20Union--N00008122,Laborers Union,N00008122
Laborers%20Union--N00009724,Laborers Union,N00009724
Laborers%20Union--N00009918,Laborers Union,N00009918
Laborers%20Union--N00013855,Laborers Union,N00013855
Laborers%20Union--N00027523,Laborers Union,N00027523
Laborers%20Union--N00027848,Laborers Union,N00027848
Laborers%20Union--N00029513,Laborers Union,N00029513
Laborers%20Union--N00030490,Laborers Union,N00030490
Laborers%20Union--N00030642,Laborers Union,N00030642
Laborers%20Union--N00030650,Laborers Union,N00030650
Laborers%20Union--N00030667,Laborers Union,N00030667
Laborers%20Union--N00033316,Laborers Union,N00033316
Laborers%20Union--N00033395,Laborers Union,N00033395
Laborers%20Union--N00033449,Laborers Union,N00033449
Laborers%20Union--N00033549,Laborers Union,N00033549
Laborers%20Union--N00034639,Laborers Union,N00034639
Laborers%20Union--N00035927,Laborers Union,N00035927
Laborers%20Union--N00036403,Laborers Union,N00036403
Laborers%20Union--N00039327,Laborers Union,N00039327
Laborers%20Union--N00041594,Laborers Union,N00041594
Laborers%20Union--N00042282,Laborers Union,N00042282
Lackawanna%20Ambulance--N00031777,Lackawanna Ambulance,N00031777
Lake%20Charles%20Pilots%20Inc--N00039953,Lake Charles Pilots Inc,N00039953
Land%20Mgr%20&%20Investor--N00029258,Land Mgr & Investor,N00029258
Land%20O'Lakes--N00004558,Land O'Lakes,N00004558
Land%20O'Lakes--N00012942,Land O'Lakes,N00012942
Land%20O'Lakes--N00029736,Land O'Lakes,N00029736
Landmark%20Homes--N00042458,Landmark Homes,N00042458
Langlas%20&%20Assoc--N00033054,Langlas & Assoc,N00033054
Lanier%20Law%20Firm--N00029285,Lanier Law Firm,N00029285
Lanier%20Law%20Firm--N00031417,Lanier Law Firm,N00031417
Lank%20PAC--N00006267,Lank PAC,N00006267
Lank%20PAC--N00013873,Lank PAC,N00013873
Lank%20PAC--N00031688,Lank PAC,N00031688
Larkspur%20Services--N00027533,Larkspur Services,N00027533
Lasalle%20Medical%20Assoc--N00033997,Lasalle Medical Assoc,N00033997
Latham%20&%20Watkins--N00037019,Latham & Watkins,N00037019
Latham%20&%20Watkins--N00041338,Latham & Watkins,N00041338
Laura%20&%20John%20Arnold%20Foundation--N00001758,Laura & John Arnold Foundation,N00001758
Laura%20&%20John%20Arnold%20Foundation--N00024978,Laura & John Arnold Foundation,N00024978
Laura%20&%20John%20Arnold%20Foundation--N00026050,Laura & John Arnold Foundation,N00026050
Laura%20&%20John%20Arnold%20Foundation--N00031681,Laura & John Arnold Foundation,N00031681
Laura%20&%20John%20Arnold%20Foundation--N00038285,Laura & John Arnold Foundation,N00038285
Laura%20&%20John%20Arnold%20Foundation--N00038601,Laura & John Arnold Foundation,N00038601
Laura%20&%20John%20Arnold%20Foundation--N00041221,Laura & John Arnold Foundation,N00041221
Law%20Office%20of%20Charles%20Kannebecker--N00031777,Law Office of Charles Kannebecker,N00031777
Law%20Office%20of%20Eric%20M%20Kamerath--N00001373,Law Office of Eric M Kamerath,N00001373
Law%20Office%20of%20Eric%20M%20Kamerath--N00006690,Law Office of Eric M Kamerath,N00006690
Law%20Office%20of%20Eric%20M%20Kamerath--N00012460,Law Office of Eric M Kamerath,N00012460
Law%20Offices%20of%20Peter%20G%20Angelos--N00001971,Law Offices of Peter G Angelos,N00001971
Lawley%20Insurance--N00044575,Lawley Insurance,N00044575
Lawrence%20Family%20Foundation--N00004558,Lawrence Family Foundation,N00004558
Leading%20Edge%20Real%20Estate--N00035278,Leading Edge Real Estate,N00035278
Leaffer%20Law%20Group--N00006134,Leaffer Law Group,N00006134
League%20of%20Conservation%20Voters--N00029303,League of Conservation Voters,N00029303
League%20of%20Conservation%20Voters--N00030196,League of Conservation Voters,N00030196
League%20of%20Conservation%20Voters--N00034128,League of Conservation Voters,N00034128
League%20of%20Conservation%20Voters--N00037039,League of Conservation Voters,N00037039
League%20of%20Conservation%20Voters--N00037247,League of Conservation Voters,N00037247
League%20of%20Conservation%20Voters--N00040741,League of Conservation Voters,N00040741
League%20of%20Conservation%20Voters--N00040876,League of Conservation Voters,N00040876
League%20of%20Conservation%20Voters--N00040915,League of Conservation Voters,N00040915
League%20of%20Conservation%20Voters--N00041154,League of Conservation Voters,N00041154
